"","1Q.A","2Q.A","3Q.A","4Q.A","F.A","2POINTSFGM.A","2POINTSFGA.A","2POINTSFGR.A","3POINTSFGM.A","3POINTSFGA.A","3POINTSFGR.A","FREE-THROWSM.A","FREE-THROWSA.A","FREE-THROWSR.A","OFFENSIVEREBOUNDS.A","DEFENSIVEREBOUNDS.A","TOTALREBOUNDS.A","ASSIST.A","TURNOVER.A","STEALS.A","BLOCKS.A","FOULS.A","FASTBREAKPOINTS.A","BIGGESTLEAD.A","POINTSINTHEPAINT.A","POINTSFROMTURNOVER.A","SECONDCHANCEPOINTS.A","BIGGESTSCORINGRUN.A","1Q.B","2Q.B","3Q.B","4Q.B","F.B","2POINTSFGM.B","2POINTSFGA.B","2POINTSFGR.B","3POINTSFGM.B","3POINTSFGA.B","3POINTSFGR.B","FREE-THROWSM.B","FREE-THROWSA.B","FREE-THROWSR.B","OFFENSIVEREBOUNDS.B","DEFENSIVEREBOUNDS.B","TOTALREBOUNDS.B","ASSIST.B","TURNOVER.B","STEALS.B","BLOCKS.B","FOULS.B","FASTBREAKPOINTS.B","BIGGESTLEAD.B","POINTSINTHEPAINT.B","POINTSFROMTURNOVER.B","SECONDCHANCEPOINTS.B","BIGGESTSCORINGRUN.B","GAMEIDX","DATE","SHEDULEKEY","TEAM.A","TEAM.B","ISHOME.A","ISHOME.B","EX1.A","EX1.B","EX2.A","EX2.B","EX3.A","EX3.B"
"513","26","17","20","23","86","22","50","44%","8","19","42.1%","18","26","69.2%","12","27","39","22","14","13","6","21","18","18","32","20","15","11-0(9-26)","9","21","20","31","81","19","33","57.6%","9","28","32.1%","16","24","66.7%","10","27","37","19","21","7","4","23","1","0","36","9","7","6-0(54-63)",33,"2.03","1863","â°ïl","êVäÉ",FALSE,TRUE,0,0,0,0,0,0
"514","19","18","18","17","72","27","44","61.4%","3","19","15.8%","9","15","60%","8","27","35","26","15","5","5","22","16","2","38","10","8","7-0(18-19)","22","18","18","21","79","23","45","51.1%","4","21","19%","21","25","84%","13","27","40","18","10","6","2","18","3","8","40","17","16","7-0(63-55)",34,"2.04","1864","â°ïl","êVäÉ",FALSE,TRUE,0,0,0,0,0,0
"515","20","18","19","26","83","21","41","51.2%","10","23","43.5%","11","16","68.8%","7","23","30","17","9","9","9","18","11","16","24","22","7","12-0(38-31)","21","12","24","13","70","23","51","45.1%","3","9","33.3%","15","24","62.5%","13","26","39","14","16","6","3","20","2","6","32","2","10","6-0(9-13)",35,"2.10","1883","â°ïl","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"516","25","15","19","21","80","25","45","55.6%","5","17","29.4%","15","21","71.4%","10","29","39","19","10","5","1","14","7","19","38","9","10","13-0(40-23)","17","7","23","21","68","18","52","34.6%","8","24","33.3%","8","16","50%","23","24","47","21","9","7","1","22","4","0","28","10","22","9-0(68-58)",36,"2.11","1884","â°ïl","ìáç™",TRUE,FALSE,0,0,0,0,0,0
"517","21","14","22","29","86","28","52","53.8%","5","15","33.3%","15","18","83.3%","7","16","23","22","8","8","3","23","7","0","50","16","7","8-0(79-70)","27","23","24","23","97","29","47","61.7%","7","16","43.8%","18","26","69.2%","10","29","39","30","13","1","1","19","7","24","44","12","7","7-0(10-2)",37,"2.17","1907","â°ïl","éOâì",FALSE,TRUE,0,0,0,0,0,0
"518","20","25","19","15","79","26","46","56.5%","5","15","33.3%","12","16","75%","9","23","32","22","16","7","0","19","5","17","34","15","13","12-0(21-34)","19","17","21","23","80","21","33","63.6%","8","22","36.4%","14","18","77.8%","4","21","25","19","13","10","2","17","9","5","38","11","4","7-0(76-78)",38,"2.18","1908","â°ïl","éOâì",FALSE,TRUE,0,0,0,0,0,0
"519","17","21","19","18","75","25","49","51%","5","16","31.3%","10","14","71.4%","13","20","33","23","17","4","2","14","4","0","30","9","9","7-0(28-42)","35","20","25","25","105","31","50","62%","10","19","52.6%","13","15","86.7%","9","23","32","31","10","10","3","15","14","32","56","22","9","8-0(15-31)",39,"3.03","1919","â°ïl","êÏçË",TRUE,FALSE,0,0,0,0,0,0
"520","20","20","19","21","80","28","49","57.1%","4","13","30.8%","12","18","66.7%","10","18","28","18","13","9","3","21","10","7","42","18","9","8-0(80-89)","21","16","27","27","91","27","56","48.2%","7","15","46.7%","16","21","76.2%","22","21","43","28","17","10","3","18","6","17","42","15","16","10-0(43-47)",40,"3.04","1920","â°ïl","êÏçË",TRUE,FALSE,0,0,0,0,0,0
"521","19","22","24","28","93","20","42","47.6%","12","23","52.2%","17","26","65.4%","9","25","34","24","11","9","2","22","8","4","24","11","10","7-0(30-35)","31","23","16","26","96","23","42","54.8%","9","20","45%","23","29","79.3%","8","23","31","24","11","4","0","21","8","15","40","14","5","8-0(4-8)",41,"3.10","1939","â°ïl","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"522","13","22","23","33","91","18","41","43.9%","13","23","56.5%","16","23","69.6%","7","23","30","22","7","8","6","25","11","7","30","14","9","11-0(38-31)","14","17","35","29","95","22","43","51.2%","11","24","45.8%","18","22","81.8%","12","27","39","18","12","3","3","19","0","10","38","2","7","8-0(22-28)",42,"3.11","1940","â°ïl","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"523","12","15","14","21","62","24","55","43.6%","3","13","23.1%","5","11","45.5%","12","22","34","21","12","6","3","22","13","1","32","15","5","8-0(77-62)","21","19","24","15","79","17","33","51.5%","10","24","41.7%","15","21","71.4%","11","31","42","21","15","9","3","15","5","26","26","17","12","9-0(15-7)",43,"3.17","1961","â°ïl","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"524","19","10","20","22","71","27","50","54%","1","7","14.3%","14","22","63.6%","7","28","35","22","13","8","3","18","12","5","42","16","13","7-0(61-51)","19","18","24","12","73","16","37","43.2%","9","29","31%","14","16","87.5%","13","25","38","17","14","8","3","19","3","17","26","13","13","9-0(37-29)",44,"3.18","1962","â°ïl","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"525","18","17","25","10","70","23","46","50%","5","24","20.8%","9","14","64.3%","13","24","37","17","16","7","1","15","12","4","38","11","15","9-0(60-70)","25","23","24","20","92","32","50","64%","4","18","22.2%","16","17","94.1%","9","32","41","27","16","11","7","20","12","22","52","23","13","11-0(31-44)",45,"3.24","1975","â°ïl","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"526","14","21","23","16","74","17","45","37.8%","11","26","42.3%","7","10","70%","14","21","35","20","12","5","1","22","9","3","18","7","9","8-0(28-29)","20","19","33","17","89","28","48","58.3%","6","11","54.5%","15","21","71.4%","5","30","35","22","11","7","2","15","13","21","48","7","5","13-0(50-63)",46,"3.25","1976","â°ïl","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"527","22","25","22","18","87","26","51","51%","6","18","33.3%","17","21","81%","12","22","34","18","10","11","5","23","8","12","42","23","16","7-0(44-36)","25","12","31","16","84","14","29","48.3%","12","22","54.5%","20","30","66.7%","7","24","31","19","16","7","2","21","8","6","26","11","5","7-0(4-7)",47,"3.28","1990","â°ïl","éOâì",TRUE,FALSE,0,0,0,0,0,0
"528","21","19","36","21","97","25","49","51%","8","15","53.3%","23","25","92%","12","30","42","31","10","5","4","17","5","15","38","10","14","13-0(41-51)","21","20","23","24","88","29","53","54.7%","8","27","29.6%","6","10","60%","16","19","35","22","9","5","2","22","12","6","54","7","20","12-0(39-34)",48,"3.31","2002","â°ïl","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"529","22","21","17","22","82","22","41","53.7%","9","17","52.9%","11","20","55%","5","24","29","24","12","5","6","16","6","6","24","12","5","8-0(2-8)","23","17","24","20","84","28","59","47.5%","5","14","35.7%","13","18","72.2%","16","27","43","19","11","8","0","20","10","7","36","7","12","8-0(84-82)",49,"4.01","2003","â°ïl","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"530","23","32","17","16","88","27","53","50.9%","7","16","43.8%","13","19","68.4%","18","36","54","26","9","3","3","19","6","39","44","7","21","18-0(35-10)","10","13","15","12","50","19","53","35.8%","2","16","12.5%","6","14","42.9%","17","21","38","9","11","3","4","21","2","2","22","9","11","6-0(55-27)",50,"4.07","2020","â°ïl","êºã{",TRUE,FALSE,0,0,0,0,0,0
"531","22","19","24","24","89","27","45","60%","6","12","50%","17","25","68%","10","28","38","25","18","9","4","20","9","15","28","16","12","7-0(29-21)","19","18","21","22","80","25","54","46.3%","6","15","40%","12","24","50%","18","18","36","12","14","9","3","22","6","4","30","18","23","6-0(89-80)",51,"4.08","2021","â°ïl","êºã{",TRUE,FALSE,0,0,0,0,0,0
"532","19","22","27","8","76","24","44","54.5%","4","15","26.7%","16","27","59.3%","8","25","33","21","15","6","5","22","7","2","32","8","5","10-0(63-57)","36","17","19","25","97","27","52","51.9%","8","22","36.4%","19","22","86.4%","16","29","45","24","9","7","2","22","11","22","40","19","17","16-0(97-75)",52,"4.14","2048","â°ïl","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"533","25","15","16","34","90","29","56","51.8%","4","10","40%","20","34","58.8%","11","29","40","25","10","5","1","24","8","10","46","12","12","16-0(75-85)","25","16","26","15","82","24","49","49%","5","14","35.7%","19","28","67.9%","9","28","37","20","12","7","6","27","7","14","36","11","7","9-0(51-42)",53,"4.15","2049","â°ïl","ëÂç„",FALSE,TRUE,0,0,0,0,0,0
"534","17","25","22","23","87","26","49","53.1%","5","17","29.4%","20","28","71.4%","13","27","40","27","15","11","2","28","16","15","42","24","13","11-0(27-28)","24","23","14","19","80","16","31","51.6%","10","25","40%","18","37","48.6%","10","27","37","19","19","8","3","23","12","10","26","17","7","9-0(75-81)",54,"4.21","2062","â°ïl","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"535","19","17","25","15","76","18","37","48.6%","10","28","35.7%","10","15","66.7%","7","21","28","23","8","6","3","21","9","9","20","20","6","14-0(48-57)","26","20","11","23","80","17","33","51.5%","10","19","52.6%","16","21","76.2%","6","33","39","19","16","2","3","18","4","10","34","7","7","7-0(24-15)",55,"4.22","2063","â°ïl","ãûìs",FALSE,TRUE,0,0,0,0,0,0
"536","17","17","21","16","71","27","54","50%","4","14","28.6%","5","9","55.6%","16","26","42","19","15","8","3","13","11","5","38","13","13","7-0(13-15)","21","18","14","24","77","22","37","59.5%","7","24","29.2%","12","14","85.7%","7","23","30","20","13","7","3","13","3","9","36","18","9","8-0(6-15)",56,"4.27","2074","â°ïl","ñºå√âÆD",TRUE,FALSE,0,0,0,0,0,0
"537","16","11","19","24","81","29","59","49.2%","5","14","35.7%","8","16","50%","12","25","37","21","16","11","2","22","10","11","44","26","13","8-0(10-4)","12","17","26","15","87","23","47","48.9%","7","25","28%","20","24","83.3%","17","32","49","24","20","8","3","15","16","13","44","21","11","11-0(25-25)",57,"4.28","2075","â°ïl","ñºå√âÆD",TRUE,FALSE,11,17,0,0,0,0
"538","18","20","20","19","77","27","57","47.4%","3","10","30%","14","15","93.3%","8","23","31","22","17","4","5","16","2","2","44","9","7","7-0(92-73)","28","29","25","14","96","31","48","64.6%","8","19","42.1%","10","16","62.5%","6","28","34","28","14","9","3","16","16","29","50","22","7","12-0(36-18)",58,"5.02","2090","â°ïl","éOâì",FALSE,TRUE,0,0,0,0,0,0
"539","17","7","19","31","74","26","53","49.1%","3","16","18.8%","13","18","72.2%","15","24","39","16","18","6","3","16","13","8","44","12","15","8-0(0-8)","19","28","33","19","99","35","59","59.3%","8","14","57.1%","5","6","83.3%","6","25","31","21","11","9","3","21","15","41","54","27","10","15-0(47-22)",59,"5.05","2111","â°ïl","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"540","24","12","17","24","77","25","57","43.9%","3","9","33.3%","18","27","66.7%","11","33","44","21","11","5","6","13","10","15","42","14","14","10-0(19-34)","17","21","12","16","66","23","51","45.1%","4","18","22.2%","8","11","72.7%","11","31","42","19","12","5","4","26","8","3","28","5","9","11-0(38-36)",60,"5.06","2112","â°ïl","ìáç™",FALSE,TRUE,0,0,0,0,0,0
"541","15","15","18","28","76","21","52","40.4%","7","22","31.8%","13","20","65%","19","27","46","17","13","8","2","14","11","2","38","14","17","9-0(62-60)","25","21","8","23","77","26","46","56.5%","7","24","29.2%","4","5","80%","9","28","37","19","15","8","1","23","14","16","44","14","8","8-0(5-14)",1,"9.29","1575","êÏçË","ñºå√âÆD",TRUE,FALSE,0,0,0,0,0,0
"542","22","14","15","22","87","24","47","51.1%","9","28","32.1%","12","18","66.7%","12","33","45","16","13","6","1","12","6","8","34","7","10","7-0(16-8)","18","14","23","18","85","22","44","50%","11","26","42.3%","8","14","57.1%","7","33","40","23","14","8","1","18","8","4","32","14","6","8-0(22-23)",2,"9.30","1576","êÏçË","ñºå√âÆD",TRUE,FALSE,14,12,0,0,0,0
"543","18","18","17","23","76","21","44","47.7%","3","16","18.8%","25","31","80.6%","10","28","38","22","8","5","0","13","0","17","32","13","10","9-0(59-76)","17","15","16","11","59","20","51","39.2%","3","14","21.4%","10","15","66.7%","13","30","43","12","15","6","4","25","13","0","20","10","8","10-0(15-16)",3,"10.07","1605","êÏçË","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"544","23","17","17","24","81","25","48","52.1%","6","14","42.9%","13","20","65%","5","22","27","21","9","7","1","8","2","11","32","10","8","8-0(66-76)","20","18","18","22","78","23","45","51.1%","9","23","39.1%","5","5","100%","12","31","43","20","17","4","8","21","8","4","36","10","10","7-0(38-40)",4,"10.08","1606","êÏçË","é†âÍ",FALSE,TRUE,0,0,0,0,0,0
"545","28","21","16","14","79","21","40","52.5%","6","16","37.5%","19","24","79.2%","8","16","24","17","9","3","1","15","1","10","34","14","11","9-0(8-17)","23","21","24","27","95","31","48","64.6%","7","19","36.8%","12","15","80%","13","23","36","25","9","7","4","20","9","16","48","11","13","11-0(74-65)",5,"10.15","1609","êÏçË","ñkäCìπ",FALSE,TRUE,0,0,0,0,0,0
"546","18","16","19","17","80","17","41","41.5%","4","22","18.2%","34","42","81%","18","35","53","13","17","7","0","16","7","9","30","16","15","10-0(53-59)","28","15","10","17","77","20","46","43.5%","9","26","34.6%","10","12","83.3%","9","29","38","18","12","10","4","29","13","16","26","18","8","13-0(18-14)",6,"10.16","1610","êÏçË","ñkäCìπ",FALSE,TRUE,10,7,0,0,0,0
"547","15","29","18","23","85","23","51","45.1%","6","13","46.2%","21","27","77.8%","16","23","39","17","9","4","0","15","3","7","32","4","15","6-0(32-35)","28","15","17","23","83","24","47","51.1%","8","19","42.1%","11","18","61.1%","13","20","33","12","10","6","4","19","4","14","30","6","12","9-0(0-9)",7,"10.20","1631","êÏçË","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"548","16","15","18","22","71","21","45","46.7%","6","20","30%","11","16","68.8%","11","32","43","10","12","7","1","18","1","3","28","10","10","8-0(47-47)","20","12","20","17","69","20","51","39.2%","6","21","28.6%","11","14","78.6%","16","29","45","14","11","7","3","15","4","8","30","12","17","5-0(10-16)",8,"10.21","1632","êÏçË","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"549","28","15","21","27","91","26","53","49.1%","7","17","41.2%","18","22","81.8%","18","14","32","23","8","5","1","17","0","12","42","18","9","8-0(4-8)","16","26","24","33","99","28","46","60.9%","9","16","56.3%","16","17","94.1%","8","21","29","23","11","6","3","21","14","10","38","8","10","11-0(99-89)",9,"10.25","1645","êÏçË","Aìåãû",FALSE,TRUE,0,0,0,0,0,0
"550","25","27","24","17","93","25","50","50%","10","22","45.5%","13","19","68.4%","12","26","38","26","6","9","2","17","10","24","42","17","6","8-0(33-18)","16","20","21","21","78","18","37","48.6%","9","22","40.9%","15","19","78.9%","7","28","35","15","15","2","3","16","6","3","24","8","13","7-0(79-67)",10,"10.27","1660","êÏçË","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"551","23","17","8","22","70","16","39","41%","10","29","34.5%","8","13","61.5%","13","31","44","17","8","2","1","16","4","16","24","6","10","9-0(59-63)","13","16","28","15","72","15","35","42.9%","10","27","37%","12","15","80%","8","31","39","14","8","2","1","15","5","13","30","4","9","16-0(40-42)",11,"10.28","1661","êÏçË","êVäÉ",TRUE,FALSE,0,0,0,0,0,0
"552","30","20","19","27","96","32","55","58.2%","8","22","36.4%","8","12","66.7%","18","26","44","32","10","9","1","15","5","23","56","20","21","13-0(59-82)","15","23","21","19","78","23","38","60.5%","7","30","23.3%","11","14","78.6%","12","19","31","18","13","4","1","17","12","0","40","11","13","9-0(48-57)",12,"11.03","1678","êÏçË","ñºå√âÆD",FALSE,TRUE,0,0,0,0,0,0
"553","18","17","23","17","90","18","44","40.9%","14","27","51.9%","12","18","66.7%","16","25","41","25","18","5","3","20","4","6","30","17","12","7-0(35-40)","18","17","21","19","89","25","44","56.8%","8","25","32%","15","19","78.9%","14","25","39","24","18","6","2","17","13","4","44","13","14","9-0(78-75)",13,"11.04","1679","êÏçË","ñºå√âÆD",FALSE,TRUE,15,14,0,0,0,0
"554","20","25","22","18","85","23","43","53.5%","9","20","45%","12","17","70.6%","6","26","32","21","9","3","4","14","2","17","44","6","4","8-0(28-14)","12","25","25","24","86","31","59","52.5%","6","15","40%","6","6","100%","10","25","35","19","6","7","2","19","12","2","32","13","15","7-0(33-23)",14,"11.11","1694","êÏçË","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"555","29","11","19","21","80","24","41","58.5%","5","17","29.4%","17","25","68%","13","27","40","13","14","9","6","17","7","20","44","16","17","10-0(17-2)","12","14","25","20","71","17","42","40.5%","7","20","35%","16","21","76.2%","14","19","33","17","14","9","3","24","9","0","16","16","9","7-0(20-12)",15,"11.12","1695","êÏçË","ì»ñÿ",TRUE,FALSE,0,0,0,0,0,0
"556","18","20","25","19","82","21","35","60%","10","31","32.3%","10","16","62.5%","6","25","31","18","12","7","0","13","6","2","36","12","8","8-0(43-38)","27","21","22","21","91","29","50","58%","8","19","42.1%","9","12","75%","7","31","38","19","12","8","1","19","13","15","46","11","10","10-0(24-15)",16,"11.18","1712","êÏçË","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"557","29","18","20","21","88","31","47","66%","3","14","21.4%","17","26","65.4%","12","20","32","19","15","10","4","16","14","18","54","25","14","8-0(44-59)","17","19","26","23","85","20","38","52.6%","10","24","41.7%","15","19","78.9%","10","19","29","26","16","6","3","17","4","0","32","10","8","7-0(54-61)",17,"11.19","1713","êÏçË","ïxéR",FALSE,TRUE,0,0,0,0,0,0
"558","6","14","28","22","70","15","38","39.5%","9","25","36%","13","14","92.9%","12","21","33","21","16","8","3","14","4","0","28","17","9","8-0(44-54)","23","12","26","18","79","22","48","45.8%","7","15","46.7%","14","18","77.8%","15","24","39","18","13","11","7","15","15","19","28","14","19","11-0(3-21)",18,"12.01","1728","êÏçË","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"559","16","16","25","20","77","21","45","46.7%","8","22","36.4%","11","17","64.7%","12","26","38","20","11","7","1","15","9","11","32","17","8","9-0(30-31)","24","9","23","22","78","20","38","52.6%","10","26","38.5%","8","11","72.7%","7","28","35","18","13","10","4","16","11","10","36","13","2","8-0(57-59)",19,"12.02","1729","êÏçË","SRèaíJ",TRUE,FALSE,0,0,0,0,0,0
"560","20","24","30","25","99","28","46","60.9%","13","22","59.1%","4","8","50%","9","15","24","30","13","6","0","16","5","2","36","11","14","7-0(22-29)","29","20","30","25","104","31","46","67.4%","11","19","57.9%","9","9","100%","6","17","23","25","11","9","1","14","0","14","50","15","11","11-0(13-25)",20,"12.08","1750","êÏçË","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"561","22","18","20","29","89","31","53","58.5%","7","16","43.8%","6","8","75%","12","31","43","25","15","7","3","17","8","33","50","13","13","8-0(30-15)","12","10","15","21","58","17","42","40.5%","3","20","15%","15","20","75%","10","20","30","10","15","9","3","15","4","3","26","10","9","5-0(2-5)",21,"12.09","1751","êÏçË","éOâÕ",TRUE,FALSE,0,0,0,0,0,0
"562","16","17","10","14","57","17","45","37.8%","3","16","18.8%","14","22","63.6%","11","25","36","19","12","7","1","24","3","3","24","8","6","6-0(76-55)","20","25","20","14","79","27","48","56.3%","5","21","23.8%","10","20","50%","18","34","52","26","14","5","8","18","12","27","46","12","15","9-0(39-26)",22,"12.16","1762","êÏçË","êÁót",FALSE,TRUE,0,0,0,0,0,0
"563","21","25","16","16","78","23","49","46.9%","5","16","31.3%","17","25","68%","18","28","46","22","12","5","3","21","8","10","38","10","11","7-0(15-24)","15","24","16","15","70","14","33","42.4%","8","25","32%","18","24","75%","8","20","28","18","10","4","2","24","13","2","22","10","4","9-0(64-65)",23,"12.17","1763","êÏçË","êÁót",FALSE,TRUE,0,0,0,0,0,0
"564","15","20","20","22","77","28","48","58.3%","4","16","25%","9","12","75%","7","26","33","17","8","13","1","10","6","12","38","13","5","9-0(22-16)","16","13","17","21","67","20","38","52.6%","7","19","36.8%","6","10","60%","5","25","30","15","13","6","2","17","9","7","32","9","10","5-0(2-9)",24,"12.20","1782","êÏçË","Aìåãû",TRUE,FALSE,0,0,0,0,0,0
"565","23","18","28","20","89","25","38","65.8%","9","24","37.5%","12","13","92.3%","10","27","37","19","20","10","1","15","11","24","38","25","9","10-0(72-48)","12","21","15","25","73","23","40","57.5%","4","25","16%","15","16","93.8%","10","19","29","19","16","13","1","12","4","0","34","14","8","10-0(23-22)",25,"12.22","1795","êÏçË","ëÂç„",TRUE,FALSE,0,0,0,0,0,0
